CSC458H1-F|LEC0101|Abbasloo, S.|###!BA 1180$13:00~15:00!###!LM 161$13:00~14:00!###
CSC458H1-F|LEC5101|Abbasloo, S.|###!BA 1190$18:00~21:00!###!###!###
CSC463H1-F|LEC0101|Saraf, S.|ES B142$13:00~15:00!###!###!###!Contact DEPT$14:00~15:00
CSC465H1-F|LEC0101|Hehner, E.|###!###!###!GB 120$15:00~17:00!###
CSC466H1-S|LEC0101|Serkh, K.|###!VC 101$15:00~17:00!###!VC 101$15:00~16:00!###
CSC473H1-S|LEC0101|Nikolov, A.|GB 244$12:00~13:00!###!GB 244$12:00~13:00!###!GB 244$12:00~13:00
CSC485H1-F|LEC0101|Penn, G.|ES B149$11:00~12:00!###!ES B149$11:00~12:00!###!ES B149$11:00~12:00
CSC485H1-F|LEC0201|Penn, G.|ES B142$12:00~13:00!###!ES B142$12:00~13:00!###!ES B142$12:00~13:00
CSC485H1-F|LEC2001|Penn, G.|ES B149$11:00~12:00!###!ES B149$11:00~12:00!###!ES B149$11:00~12:00
CSC488H1-S|LEC0101|Long, F.|###!ES B142$13:00~14:00!###!ES B142$13:00~15:00!###
CSC488H1-S|LEC2001|Long, F.|###!ES B142$13:00~14:00!###!ES B142$13:00~15:00!###
CSC491H1-F|LEC5101|Nadeau, J.|###!###!###!Contact DEPT$18:00~21:00!###
CSC491H1-S|LEC5101|Nadeau, J.|###!###!Contact DEPT$18:00~21:00!###!###
CSC494H1-F|LEC0101|NA|###!###!###!###!###
CSC494H1-S|LEC0101|NA|###!###!###!###!###
CSC494H1-Y|LEC0101|NA|###!###!###!###!###
CSC494Y1-Y|LEC0101|NA|###!###!###!###!###
CSC495H1-F|LEC0101|NA|###!###!###!###!###
CSC495H1-S|LEC0101|NA|###!###!###!###!###
CSE240H1-F|LEC0101|Doyle-Wood, S.|###!###!###!OI G162$15:00~17:00!###
CSE240H1-F|LEC2000|Doyle-Wood, S.|###!###!###!OI G162$15:00~17:00!###
CSE241Y1-Y|LEC0101|McGuire, A.|###!SS 1085;SS 1085$13:00~15:00!###!###!###
CSE270H1-S|LEC0101|Doyle-Wood, S.|###!###!WI 1016$14:00~16:00!###!###
CSE270H1-S|LEC2000|Doyle-Wood, S.|###!###!WI 1016$14:00~16:00!###!###
CSE340H1-F|LEC0101|Haghgou, S.|###!###!###!WI 523$16:00~18:00!###
CSE341H1-S|LEC0101|Desai, C.|###!SS 2102$16:00~18:00!###!###!###
CSE342H1-S|LEC0101|Esteron, F.|SS 2111$15:00~17:00!###!###!###!###
CSE344Y1-Y|LEC5101|Erickson, L.|###!###!###!SS 2111;SS 2111$18:00~20:00!###
CSE346H1-S|LEC0101|Ritchie, G.|###!###!SS 1074$13:00~15:00!###!###
CSE348H1-F|LEC0101|Erickson, L.|###!###!###!###!BL 112$14:00~16:00
CSE348H1-F|LEC0201|Anderson, D.|WE 52$16:00~18:00!###!###!###!###
CSE349H1-S|LEC5101|Esteban, M.|WI 524$18:00~20:00!###!###!###!###
CSE442H1-S|LEC0101|Sumner, J.|###!###!OI 4414$09:00~12:00!###!###
CSE444H1-S|LEC5101|Chin, D.|###!###!WI 523$18:00~21:00!###!###
CSE445H1-F|LEC0101|Desai, C.|###!WI 2008$16:00~18:00!###!###!###
CSE446H1-F|LEC0101|Ritchie, G.|###!###!WI 2008$13:00~15:00!###!###
CSE448H1-F|LEC0101|McGuire, A.|###!###!###!WE 51A$10:00~12:00!###
CSE449H1-S|LEC0101|McGuire, A.|###!###!###!WE 51A$10:00~12:00!###
CSE469Y1-Y|LEC0101|Desai, C.|###!WI 2008;WI 2008$13:00~15:00!###!###!###
CTA395Y1-Y|LEC0101|NA|###!###!###!###!###
DHU235H1-F|LEC0101|Bolintineanu, A.|###!###!SS 561$10:00~13:00!###!###
DHU235H1-F|LEC0102|Henderson, C.|###!###!IN 312E$10:00~13:00!###!###
DHU236H1-S|LEC0101|Ross, J.|###!###!SS 561$10:00~13:00!###!###
DHU236H1-S|LEC0102|Bolintineanu, A.|###!###!SS 1071$10:00~13:00!###!###
DHU339H1-S|LEC0101|Bohorquez, P.|###!CR 325$09:00~12:00!###!###!###
DHU436H1-F|LEC0101|NA|###!###!###!###!###
DHU436H1-S|LEC0101|Bolintineanu, A.|###!###!###!UC 175$10:00~12:00!###
DHU436H1-S|LEC0201|Johnson, J.|WW 119$13:00~16:00!###!###!###!###
DHU437H1-F|LEC0101|Bolintineanu, A.|###!###!###!###!###
DHU437H1-S|LEC0101|Ross, J.|###!###!BF 315$14:00~17:00!###!###
DRM101Y1-Y|LEC0101|Eacho, D.Gagnon, J.|###!NA;NA$09:00~11:00!###!###!###
DRM200Y1-Y|LEC0101|Gass, K.Glenn-Johanson, A.Tedford, P.|SD 22;SD 22$11:00~13:00!###!SD 22;SD 22$11:00~13:00!###!SD 22;SD 22$10:00~13:00
DRM200Y1-Y|LEC0201|Gass, K.Glenn-Johanson, A.Tedford, P.|SD 22;SD 22$14:00~16:00!###!SD 22;SD 22$14:00~16:00!###!SD 22;SD 22$10:00~13:00
DRM202H1-F|LEC5101|Rubess, B.|UP 200$17:00~20:00!###!###!###!###
DRM220Y1-Y|LEC0101|Carter, J.Samur, S.|###!SS 2127;SS 2127$10:00~12:00!###!###!###
DRM228H1-S|LEC5101|Verdecchia, G.|###!UC 67$17:00~20:00!###!###!###
DRM254H1-F|LEC0101|Pesic, S.|###!###!UP 109$10:00~13:00!###!###
DRM300Y1-Y|LEC0101|Glenn-Johanson, A.Tedford, P.|GM 102;GM 102$10:00~13:00!###!GM 102;GM 102$11:00~13:00!SD 22;SD 22$10:00~13:00!###
DRM300Y1-Y|LEC0201|Glenn-Johanson, A.Tedford, P.|GM 102;GM 102$14:00~17:00!###!GM 102;GM 102$14:00~16:00!UP 109;UP 109$10:00~13:00!###
DRM302H1-S|LEC5101|Cherniak, L.|UP 200$17:00~20:00!###!###!###!###
DRM320H1-S|LEC0101|Kleber, P.|###!RL 3025$10:00~13:00!###!###!###
DRM328H1-F|LEC5101|Sears, D.|###!UP 200$17:00~20:00!###!###!###
DRM331H1-F|LEC0101|Gagliardi, F.|###!###!UC A101$14:00~17:00!###!###
DRM342H1-F|LEC0101|Schotzko, T.|###!RL 3025$10:00~13:00!###!###!###
DRM354H1-S|LEC0101|Pesic, S.|UP 100$10:00~13:00!###!UP 100$10:00~13:00!###!###
DRM355H1-S|LEC0101|Miller, R.|###!UP 200$14:00~17:00!###!UP 200$14:00~17:00!###
DRM368H1-F|LEC0101|Budde, A.|###!GM 102$14:00~17:00!###!###!###
DRM375H1-F|LEC0101|Cherniak, L.|###!###!###!UP 109$14:00~17:00!###
DRM378H1-S|LEC0101|Pesic, S.|###!UP 109$14:00~17:00!###!###!###
DRM388H1-S|LEC5101|Mealey, S.|###!###!###!RL 3025$17:00~20:00!###
DRM391H1-F|LEC0101|Pesic, S.|###!###!###!###!###
DRM400H1-F|LEC0101|Rubess, B.|###!SD 22$14:00~16:00!###!SD 22$14:00~16:00!###
DRM402H1-F|LEC0101|Rubess, B.|###!###!UP 200$14:00~17:00!###!###
DRM403Y1-Y|LEC0101|Barrie, E.|UP 200;UP 200$10:00~13:00!###!UP 200;UP 200$10:00~13:00!###!###
DRM413H1-S|LEC0101|Aplin, J.Pastor, C.|###!SD 22$14:00~16:00!###!SD 22$14:00~16:00!###
DRM420H1-F|LEC0101|Kleber, P.|###!###!RL 3025$10:00~12:00!###!###
DRM424H1-S|LEC0101|Budde, A.|###!###!GM 102$14:00~17:00!###!###
DRM428H1-S|LEC5101|Sears, D.|###!UP 200$17:00~20:00!###!###!###
DRM431H1-S|LEC0101|Schotzko, T.|###!###!###!###!SS 1080$10:00~13:00
DRM462H1-F|LEC5101|Sears, D.|###!###!###!UP 200$17:00~20:00!###
DRM490Y1-Y|LEC0101|NA|###!###!###!###!###
DRM491H1-F|LEC0101|NA|###!###!###!###!###
DRM491H1-S|LEC0101|Sears, D.|###!###!###!###!###
DTS200Y1-Y|LEC0101|Pesarini, A.Shternshis, A.|###!SS 1073;CR 405$10:00~12:00!###!###!###
DTS200Y1-Y|LEC0102|NA|###!###!###!###!###
DTS300H1-S|LEC0101|Scanlan, P.|###!###!###!SS 2108$10:00~12:00!###
DTS311H1-F|LEC0101|Allen, A.|###!SS 2110$13:00~15:00!###!###!###
DTS314H1-F|LEC0101|Sammons, E.|###!###!SS 2106$14:00~16:00!###!###
DTS390H1-F|LEC0101|NA|###!###!###!###!###
DTS390H1-S|LEC0101|NA|###!###!###!###!###
DTS390Y1-Y|LEC0101|NA|###!###!###!###!###
DTS401H1-S|LEC0101|NA|###!###!###!###!###
DTS402H1-S|LEC0101|Schulz, M.|###!MY 317$10:00~12:00!###!###!###
DTS403H1-F|LEC0101|NA|###!###!###!###!###
DTS405H1-F|LEC0101|Seidman, N.|UC 65$13:00~15:00!###!###!###!###
DTS411H1-F|LEC0101|NA|###!###!###!###!###
DTS412H1-S|LEC0101|Sammons, E.|###!###!NF 006$14:00~16:00!###!###
DTS413H1-F|LEC0101|Allen, A.|NA$10:00~12:00!###!###!###!###
EAS100Y1-Y|LEC0101|Rupprecht, H.|RW 140;RW 140$11:00~13:00!###!###!###!###
EAS101Y1-Y|LEC0101|Li, Y.|EM 108;HI CART$11:00~13:00!###!###!###!###
EAS103H1-F|LEC5101|Feng, L.|###!###!###!###!###
EAS105H1-S|LEC0101|Zhong, Y.|###!###!AH 100$11:00~13:00!###!###
EAS110Y1-Y|LEC0101|Ko, K.|###!###!###!###!###
EAS110Y1-Y|LEC0201|Ko, K.|###!###!###!###!###
EAS110Y1-Y|LEC0301|Cho, H.Ko, K.|###!###!###!###!###
EAS110Y1-Y|LEC0401|Ko, K.|###!###!###!###!###
EAS120Y1-Y|LEC0101|Komuro-Lee, I.|RW 143;BL 313$10:00~12:00!###!###!###!###
EAS120Y1-Y|LEC0201|Komuro-Lee, I.|UC 244;UC 244$13:00~15:00!###!###!###!###
EAS120Y1-Y|LEC0202|Park, J.|SS 2105;MS 3278$13:00~15:00!###!###!###!###
EAS120Y1-Y|LEC0203|Yoshizumi, Y.|SS 1086;BL 325$13:00~15:00!###!###!###!###
EAS120Y1-Y|LEC0301|Park, J.|SS 1083;BL 313$16:00~18:00!###!###!###!###
EAS120Y1-Y|LEC0302|Yoshizumi, Y.|UC 244;SS 2108$16:00~18:00!###!###!###!###
EAS121H1-S|LEC0101|Komuro-Lee, I.|BL 313$10:00~12:00!###!###!###!###
EAS121H1-S|LEC0201|Komuro-Lee, I.|UC 244$13:00~15:00!###!###!###!###
EAS121H1-S|LEC0202|Park, J.|MS 3278$13:00~15:00!###!###!###!###
EAS121H1-S|LEC0203|Yoshizumi, Y.|BL 325$13:00~15:00!###!###!###!###
EAS121H1-S|LEC0301|Park, J.|BL 313$16:00~18:00!###!###!###!###
EAS121H1-S|LEC0302|Yoshizumi, Y.|SS 2108$16:00~18:00!###!###!###!###
EAS193H1-F|LEC0101|NA|###!###!###!###!###
EAS194H1-S|LEC0101|Sakaki, A.|###!OI 4418$11:00~13:00!###!###!###
EAS198H1-S|LEC0101|Sanders, G.|###!###!###!OI 3312$13:00~15:00!###
EAS200Y1-Y|LEC0101|Li, Y.|###!OI 8201;WO 35$11:00~13:00!###!FE 326;FE 326$11:00~13:00!###
EAS201H1-F|LEC5101|Zheng, M.|UC A101$17:00~19:00!###!UC A101$17:00~19:00!###!###
EAS209H1-F|LEC0101|Cazdyn, E.|###!###!###!LM 161$15:00~17:00!###
EAS210Y1-Y|LEC0101|Choi, Y.|###!###!###!###!###
EAS210Y1-Y|LEC0201|Choi, Y.|TF 102;TF 200$15:00~17:00!###!TF 203;TF 102$15:00~17:00!###!###
EAS211Y1-Y|LEC0101|Cho, H.|UC A101;BL 112$10:00~12:00!###!UC A101;BL 112$10:00~12:00!###!###
EAS212H1-S|LEC0101|Cho, H.|BL 112$10:00~12:00!###!BL 112$10:00~12:00!###!###
EAS220Y1-Y|LEC0101|Arimori, J.|RW 140;SS 1087$13:00~15:00!###!###!###!###
EAS221H1-S|LEC0101|Arimori, J.|SS 1087$13:00~15:00!###!###!###!###
EAS231H1-F|LEC0101|Vedal, N.|###!###!###!SS 1069$13:00~15:00!###
EAS241H1-S|LEC0101|Yan, Z.|SS 1071$14:00~16:00!###!###!###!###
EAS247H1-F|LEC0101|Kawashima, K.|###!###!LM 158$11:00~13:00!###!###
EAS251H1-F|LEC0101|Poole, J.|###!###!SS 1069$15:00~17:00!###!###
EAS257H1-S|LEC5101|Ben-Israel, J.|###!SS 1083$18:00~20:00!###!###!###
EAS263H1-F|LEC0101|Sakaki, A.|###!###!###!OI 5150$11:00~13:00!###
EAS270H1-F|LEC0101|Schmid, A.|###!SS 1069$15:00~17:00!###!###!###
EAS273H1-S|LEC5101|Liu, Q.|###!###!###!SS 1085$18:00~20:00!###
EAS274H1-F|LEC0101|NA|###!###!###!###!###
EAS274H1-S|LEC0101|Paquet, A.|SS 1069$11:00~13:00!###!###!###!###
EAS284H1-F|LEC0101|Zhong, Y.|###!UC 179$14:00~16:00!###!###!###
EAS285H1-S|LEC0101|Zhang, B.|###!MP 134$09:00~11:00!###!###!###
EAS289H1-S|LEC0101|Meng, Y.|###!WI 1017$13:00~15:00!###!###!###
EAS296H1-S|LEC0101|Chen, X.|###!###!SS 1069$14:00~16:00!###!###
EAS300Y1-Y|LEC0101|Li, Y.|EM 108;UC 163$15:00~17:00!###!WW 120;UC 163$15:00~17:00!###!###
EAS310Y1-Y|LEC0101|Cho, H.|###!###!AH 108;UC A101$14:00~16:00!###!AH 108;UC A101$14:00~16:00
EAS311H1-S|LEC5101|Keirstead, T.|###!###!UC 161$17:00~19:00!###!###
EAS312H1-S|LEC5101|Shen, C.|SS 1074$18:00~20:00!###!###!###!###
EAS314H1-F|LEC5101|Buchanan, B.|###!SS 2125$18:00~20:00!###!###!###
EAS320Y1-Y|LEC0101|Yoshizumi, Y.|FE 135;OI 8220$10:00~12:00!###!###!IN 312E;UC 163$10:00~12:00!###
EAS327H1-F|LEC0101|NA|###!###!###!###!###
EAS335H1-S|LEC0101|Vedal, N.|###!###!###!SK 114$09:00~11:00!###
EAS354H1-F|LEC0101|Cazdyn, E.|###!###!NF 006$13:00~15:00!###!###
EAS358Y1-Y|LEC0101|Sanders, G.|###!###!###!OI 5160;OI 3312$09:00~11:00!###
EAS361H1-F|LEC0101|Goodman, A.|UC 244$11:00~13:00!###!###!###!###
EAS374H1-S|LEC0101|Kaygusuz Tezel, B.|UC 85$13:00~15:00!###!###!###!###
EAS381H1-F|LEC0101|NA|###!###!###!###!###
EAS386H1-S|LEC0101|Chen, X.|###!###!###!###!SK 720$13:00~15:00
EAS388H1-S|LEC0101|NA|###!###!###!###!###
EAS391H1-F|LEC0101|Cho, M.|###!###!RL 3025$15:00~17:00!###!###
EAS402H1-F|LEC0101|Rupprecht, H.|IN 209W$15:00~17:00!###!IN 209W$15:00~17:00!###!###
EAS404H1-S|LEC0101|Rupprecht, H.|RL 14353$15:00~17:00!###!RL 14353$15:00~17:00!###!###
EAS412H1-S|LEC0101|Shen, C.|NA$15:00~17:00!###!###!###!###
EAS416Y1-Y|LEC0101|Choi, Y.|###!WI 2006;WI 2006$10:00~13:00!###!WI 2006;WI 2006$11:00~12:00!###
EAS419H1-S|LEC0101|Zhong, Y.|###!###!UC 65$14:00~16:00!###!###
EAS433H1-S|LEC5101|Meng, Y.|RL 14190$17:00~19:00!###!###!###!###
EAS434H1-F|LEC0101|NA|###!###!###!###!###
EAS434H1-S|LEC0101|NA|###!###!###!###!###
EAS435H1-F|LEC0101|NA|###!###!###!###!###
EAS435H1-S|LEC0101|NA|###!###!###!###!###
EAS436Y1-F|LEC0101|NA|###!###!###!###!###
EAS436Y1-S|LEC0101|NA|###!###!###!###!###
EAS436Y1-Y|LEC0101|NA|###!###!###!###!###
EAS448H1-S|LEC0101|Kawashima, K.|###!###!RL 14190$15:00~17:00!###!###
EAS449H1-S|LEC0101|Cazdyn, E.|###!###!###!NF 332$15:00~17:00!###
EAS458H1-F|LEC0101|Vedal, N.|###!###!###!SS 2114$09:00~11:00!###
EAS460H1-S|LEC0101|Park, J.|OI 8214$10:00~12:00!###!###!OI 2198$10:00~12:00!###
EAS461H1-F|LEC0101|Park, J.|OI 10204$10:00~12:00!###!###!OI 10204$10:00~12:00!###
EAS466H1-F|LEC0101|Schmid, A.|RL 14190$15:00~17:00!###!###!###!###
EAS489H1-F|LEC0101|Paquet, A.|###!###!###!###!SS 2114$10:00~12:00
EAS496H1-F|LEC0101|NA|###!###!###!###!###
EAS496H1-S|LEC0101|Keirstead, T.|###!###!###!OI 4418$11:00~13:00!###
EAS496H1-S|LEC0201|Sung, J.|###!OI 2286$13:00~15:00!###!###!###
ECO101H1-F|LEC0101|Gazzale, R.|MS 2158$15:00~17:00!###!###!###!###
ECO101H1-F|LEC0201|Freitas, K.|###!MS 2158$12:00~14:00!###!###!###
ECO101H1-F|LEC0301|Freitas, K.|###!MS 2158$14:00~16:00!###!###!###
ECO101H1-F|LEC0401|Freitas, K.|###!###!MS 2158$15:00~17:00!###!###
ECO101H1-F|LEC0501|Freitas, K.|###!###!###!###!MY 150$11:00~13:00
ECO101H1-F|LEC2501|Gazzale, R.|MY 150$18:00~20:00!###!###!###!###
ECO101H1-F|LEC5101|Gazzale, R.|MY 150$18:00~20:00!###!###!###!###
ECO101H1-S|LEC0101|Farhoodi, A.|###!###!OI G162$11:00~13:00!###!###
ECO101H1-S|LEC0201|Farhoodi, A.|###!###!OI G162$14:00~16:00!###!###
ECO102H1-F|LEC0101|NA|###!###!###!###!###
ECO102H1-S|LEC0101|Vellekoop, N.|BT 101$12:00~13:00!###!BT 101$12:00~13:00!###!###
ECO102H1-S|LEC0201|Vellekoop, N.|BT 101$13:00~14:00!###!BT 101$13:00~14:00!###!###
ECO102H1-S|LEC0301|Vellekoop, N.|###!BT 101$09:00~11:00!###!###!###
ECO102H1-S|LEC0401|Vellekoop, N.|###!BT 101$13:00~15:00!###!###!###
ECO102H1-S|LEC2501|Vellekoop, N.|###!###!MS 2158$17:00~19:00!###!###
ECO102H1-S|LEC5101|Vellekoop, N.|###!###!MS 2158$17:00~19:00!###!###
ECO105Y1-Y|LEC0101|Cohen, A.|NA;NA$09:00~11:00!###!###!###!###
ECO105Y1-Y|LEC0102|Cohen, A.|NA;NA$09:00~11:00!###!###!###!###
ECO200Y1-Y|LEC0101|Khazra, N.|RW 110;RW 110$09:00~11:00!###!AH 400;AH 400$09:00~11:00!###!###
ECO200Y1-Y|LEC0201|Khazra, N.|SS 2117;SS 2117$12:00~14:00!###!RW 117;RW 117$09:00~11:00!###!###
ECO200Y1-Y|LEC0301|Khazra, N.|SS 2135;SS 2135$15:00~17:00!###!RW 110;RW 110$09:00~11:00!###!###
ECO200Y1-Y|LEC0401|Marein, B.|###!WI 1016;KP 108$15:00~17:00!SS 2135;SS 2135$18:00~20:00!###!###
ECO200Y1-Y|LEC5101|Marein, B.|###!RW 117;SS 2135$18:00~20:00!SS 2118;SS 2118$18:00~20:00!###!###
ECO202Y1-Y|LEC0101|Denislamova, O.|###!LM 159;LM 159$09:00~11:00!###!LM 159;LM 159$09:00~11:00!###
ECO202Y1-Y|LEC0201|Denislamova, O.|###!RW 110;RW 110$12:00~14:00!###!RW 110;RW 110$09:00~11:00!###
ECO202Y1-Y|LEC5101|Anjomshoa, M.|MP 102;RW 110$18:00~20:00!AH 100;LM 162$15:00~17:00!###!###!###
ECO202Y1-Y|LEC5201|Anjomshoa, M.|MP 202;MP 202$18:00~20:00!###!###!RW 117;MP 202$10:00~12:00!###
ECO202Y1-Y|LEC5301|Anjomshoa, M.|MP 103;RW 117$18:00~20:00!WI 1016;WI 1016$18:00~20:00!###!###!###
ECO204Y1-Y|LEC0101|Hussain, A.|LM 159;LM 159$11:00~13:00!###!LM 159;LM 159$16:00~18:00!###!###
ECO204Y1-Y|LEC0201|Hussain, A.|MP 202;MP 202$14:00~16:00!###!MP 202;MP 202$18:00~20:00!###!###
ECO204Y1-Y|LEC0301|Hussain, A.|###!SS 2117;SS 2117$09:00~11:00!SS 2117;SS 2117$16:00~18:00!###!###
ECO204Y1-Y|LEC0401|Hussain, A.|###!SS 2117;SS 2117$12:00~14:00!SS 2117;SS 2117$18:00~20:00!###!###
ECO204Y1-Y|LEC0501|Alves Estevam De Lima, L.Baker, M.|###!###!SS 2117;SS 2117$12:00~14:00!SS 2117;SS 2117$14:00~16:00!###
ECO204Y1-Y|LEC0601|Alves Estevam De Lima, L.Baker, M.|###!###!SS 2135;SS 2135$15:00~17:00!SS 2135;SS 2135$14:00~16:00!###
ECO206Y1-Y|LEC0101|Freitas, K.|###!###!LM 161;LM 161$09:00~11:00!LM 161;LM 161$11:00~13:00!###
ECO206Y1-Y|LEC0201|Freitas, K.|###!###!EM 001;EM 001$09:00~11:00!RW 117;RW 117$18:00~20:00!###
ECO208Y1-Y|LEC0101|Steinberg, J.|###!SS 2117;SS 2117$16:00~18:00!###!SS 2117;SS 2117$09:00~11:00!###
ECO208Y1-Y|LEC0201|Alexopoulos, M.Yip, T.|###!NL 6;NL 6$13:00~15:00!SS 2117;LM 159$14:00~16:00!###!###
ECO209Y1-Y|LEC0101|Denislamova, O.|UC 140;UC 140$09:00~11:00!###!UC 140;UC 140$09:00~11:00!###!###
ECO209Y1-Y|LEC0201|Denislamova, O.|SS 2117;SS 2117$09:00~11:00!###!NL 6;NL 6$15:00~17:00!###!###
ECO220Y1-Y|LEC0101|Murdock, J.|###!SS 2135;SS 2135$09:00~11:00!###!###!SS 2135;SS 2135$09:00~11:00
ECO220Y1-Y|LEC0201|Murdock, J.|###!MP 202;SS 2135$12:00~14:00!###!###!SS 2117;SS 2117$09:00~11:00
ECO220Y1-Y|LEC0301|Murdock, J.|###!###!AH 400;AH 400$11:00~13:00!###!AH 400;AH 400$09:00~11:00
ECO220Y1-Y|LEC0401|Ugarte, K.|###!###!###!LM 159;LM 159$12:00~14:00!LM 159;LM 159$15:00~17:00
ECO220Y1-Y|LEC0501|Ugarte, K.|###!###!###!SS 2135;SS 2135$16:00~18:00!SS 2117;SS 2117$15:00~17:00
ECO220Y1-Y|LEC5101|Ugarte, K.|###!###!###!SS 2135;SS 2135$18:00~20:00!SS 2118;SS 2118$15:00~17:00
ECO225H1-S|LEC0101|Khazra, N.|###!###!BR 200$12:00~14:00!RW 110$16:00~18:00!###
ECO225H1-S|LEC0201|Khazra, N.|###!###!BR 200$15:00~17:00!GB 221$16:00~18:00!###
ECO227Y1-Y|LEC0101|Mourifie, I.Wan, Y.|###!###!###!SS 1083;SS 1083$14:00~16:00!SS 1087;SS 1073$12:00~14:00
ECO231H1-F|LEC0101|Denislamova, O.|SS 2102$12:00~14:00!###!###!SS 2102$14:00~16:00!###
ECO232H1-S|LEC0101|Denislamova, O.|RW 110$12:00~14:00!###!###!EM 001$14:00~16:00!###
ECO299Y1-Y|LEC0101|NA|###!###!###!###!###
ECO299Y1-Y|LEC0201|NA|###!###!###!###!###
ECO306H1-S|LEC0101|Eli, S.|###!SS 1069$14:00~17:00!###!###!###
ECO310H1-F|LEC0101|Aguirregabiria, V.|###!###!###!SS 1071$10:00~13:00!###
ECO313H1-F|LEC0101|Anjomshoa, M.|###!###!###!LM 162$14:00~17:00!###
ECO313H1-S|LEC0101|Anjomshoa, M.|###!###!###!UC 140$14:00~17:00!###
ECO314H1-F|LEC0101|Yatchew, A.|NA$14:00~17:00!###!###!###!###
ECO316H1-F|LEC0101|Hudja, S.|SS 2118$12:00~14:00!###!###!SS 2118$16:00~17:00!###
ECO316H1-S|LEC0101|Hudja, S.|MS 2172$12:00~14:00!###!###!MS 2172$16:00~17:00!###
ECO320H1-F|LEC0101|Barber, R.|WI 1016$11:00~13:00!###!WI 1016$13:00~15:00!###!###
ECO320H1-F|LEC0201|Barber, R.|OI 2212$11:00~13:00!###!###!OI 2212$14:00~16:00!###
ECO320H1-S|LEC0101|Barber, R.|RW 117$11:00~13:00!###!NL 6$13:00~15:00!###!###
ECO320H1-S|LEC0201|Barber, R.|NL 6$11:00~13:00!###!###!NL 6$14:00~16:00!###
ECO321H1-F|LEC0101|NA|###!###!###!###!###
ECO322H1-S|LEC0101|Furlong, K.|###!###!###!SS 2110$10:00~13:00!SS 1072$10:00~11:00
ECO324H1-F|LEC0101|Blouin, A.|###!LM 161$10:00~13:00!###!###!###
ECO324H1-S|LEC0101|Marein, B.|###!###!OI 2212$14:00~16:00!###!OI 2212$11:00~12:00
ECO325H1-F|LEC0101|Kuruscu, B.|###!###!###!###!SS 1073$14:00~17:00
ECO325H1-S|LEC0101|Kuruscu, B.|###!###!OI 5170$11:00~14:00!###!###
ECO326H1-F|LEC5101|Peski, M.|MP 134$18:00~21:00!###!###!###!###
ECO326H1-S|LEC0101|Peski, M.|MP 137$10:00~13:00!###!###!###!###
ECO331H1-S|LEC0101|Gazzale, R.|LM 161$14:00~17:00!###!###!###!###
ECO331H1-S|LEC5101|Gazzale, R.|LM 161$17:00~20:00!###!###!###!###
ECO333H1-F|LEC0101|Farhoodi, A.|###!###!RW 117$12:00~15:00!###!###
ECO333H1-F|LEC0201|Farhoodi, A.|###!###!RW 110$15:00~18:00!###!###
ECO333H1-F|LEC5101|Farhoodi, A.|###!###!RW 110$18:00~20:00!###!LM 162$11:00~12:00
ECO334H1-F|LEC0101|Wang, T.|###!###!SS 1073$16:00~18:00!SS 1071$13:00~14:00!###
ECO334H1-S|LEC0101|Wang, T.|###!###!RW 110$16:00~18:00!RW 110$13:00~14:00!###
ECO336H1-F|LEC0101|Smart, M.|###!###!UC 179$10:00~13:00!###!###
ECO339H1-F|LEC0101|Hicks, J.|SS 2102$10:00~12:00!###!###!###!SS 2102$12:00~13:00
ECO339H1-S|LEC0101|Hicks, J.|###!SS 1071$10:00~12:00!###!###!SS 1073$14:00~15:00
ECO340H1-F|LEC0101|Vivalt, E.|###!###!###!SS 1071$14:00~17:00!###
ECO341H1-F|LEC0101|Cohen, J.|###!WI 1017$10:00~12:00!WI 1017$13:00~14:00!###!###
ECO342H1-S|LEC0101|Furlong, K.|###!RW 117$10:00~13:00!###!###!SS 1073$09:00~10:00
ECO349H1-F|LEC5101|D'Souza, C.|###!###!###!NA$18:00~21:00!###
ECO349H1-S|LEC0101|Melino, A.|RW 117$14:00~15:00!RW 117$18:00~20:00!###!###!###
ECO349H1-S|LEC0201|Georgopoulos, G.|###!###!MP 103$14:00~17:00!###!###
ECO349H1-S|LEC5101|Georgopoulos, G.|###!###!###!LM 161$18:00~21:00!###
ECO351H1-F|LEC0101|Carroll, G.|###!###!###!OI 5170$10:00~12:00!OI 5170$13:00~14:00
ECO351H1-S|LEC0101|Carroll, G.|###!###!###!OI 5170$10:00~12:00!OI 5170$13:00~14:00
ECO352H1-S|LEC0101|Vellekoop, N.|BL 325$15:00~18:00!###!###!###!###
ECO353H1-F|LEC0101|Turner, L.|MP 202$10:00~13:00!###!###!###!###
ECO353H1-S|LEC0101|Turner, L.|AH 400$10:00~13:00!###!###!###!###
ECO358H1-F|LEC0101|Fang, M.|###!RW 110$14:00~17:00!###!###!###
ECO358H1-F|LEC5101|Fang, M.|###!MP 202$18:00~21:00!###!###!###
ECO358H1-S|LEC5101|Salmon-Belisle, L.|###!RW 110$18:00~21:00!###!###!###
ECO359H1-S|LEC0101|Tsoy, A.|###!LM 161$10:00~13:00!###!###!###
ECO359H1-S|LEC0201|Tsoy, A.|###!MS 2172$14:00~17:00!###!###!###
ECO362H1-F|LEC0101|Restuccia, D.|WI 1017$14:00~17:00!###!###!###!###
ECO362H1-S|LEC0101|Restuccia, D.|HS 106$10:00~13:00!###!###!###!###
